Year,Ticker,MedianDollarVolume
2017,TDC,57729152.0
2017,VAC,57709253.0
2017,VBR,57675140.0
2017,FNB,57658646.0
2017,ENR,57574876.0
2017,AGCO,57526517.0
2017,CAKE,57441511.0
2017,BKU,57430879.0
2017,PDCO,57415106.0
2017,RYAAY,57402409.0
2017,RS,57354264.0
2017,ATW,57342061.0
2017,DLTH,57334312.0
2017,FR,57308315.0
2017,RLJ,57302773.0
2017,CZR,57246540.0
2017,SCI,57224966.0
2017,CRH,57223883.0
2017,CVE,57220754.0
2017,BWXT,57168956.5
2017,ACGL,57154531.0
2017,VIG,57129871.0
2017,SRCL,57129550.0
2017,MNRO,57097881.5
2017,WPM,57095368.0
2017,GXP,57044068.0
2017,HYEM,57019971.0
2017,CCE,57010081.0
2017,PII,56996073.5
2017,BIG,56952369.0
2017,EEP,56938926.0
2017,TTC,56916792.0
2017,CDW,56884245.0
2017,MBRX,56880869.0
2017,BWX,56844977.5
2017,AGU,56808436.0
2017,LKQ,56802010.0
2017,TCO,56790875.0
2017,NBIX,56781445.0
2017,BBVA,56750637.0
2017,DFJ,56741689.0
2017,STO,56639057.5
2017,CUBE,56622272.0
2017,IFF,56575249.0
2017,IT,56454189.0
2017,SFUN,56446871.0
2017,CSRA,56416299.5
2017,ALLE,56358797.0
2017,ABB,56355634.0
2017,DCUC,56313586.0
2017,RDC,56300997.0
2017,SRTY,56299770.5
2017,CENX,56266981.5
2017,GLNG,56251499.5
2017,TSS,56226725.0
2017,LNT,56147764.5
2017,WBMD,56145528.5
2017,MKC,56136310.5
2017,RMD,56094232.0
2017,PCY,56083007.0
2017,TRUE,56056348.0
2017,HLS,56018475.0
2017,AVT,55902474.5
2017,RNG,55818523.0
2017,DK,55808389.5
2017,URTY,55799531.0
2017,BUFF,55771935.5
2017,SSYS,55720174.0
2017,LBRDK,55708123.0
2017,UCTT,55648804.0
2017,OKTA,55647427.0
2017,SRLN,55600533.5
2017,PBCT,55590609.0
2017,MASI,55587242.0
2017,HSIC,55491889.5
2017,CBL,55453437.0
2017,WTFC,55425761.0
2017,DNB,55369355.5
2017,EPAM,55350730.0
2017,MD,55329644.0
2017,LPX,55118788.0
2017,EPC,55115709.0
2017,PWR,55059044.0
2017,HZNP,55011129.0
2017,NUVA,54991766.0
2017,AN,54990729.5
2017,ILF,54900366.0
2017,OIL,54898113.0
2017,SPLV,54884242.0
2017,AFG,54844865.0
2017,PIR,54842537.0
2017,FTR,54829205.0
2017,PNR,54826499.0
2017,ITT,54706554.0
2017,OGE,54565236.0
2017,STE,54515412.0
2017,WEN,54499808.5
2017,CWH,54497752.0
2017,HPP,54494163.0
2017,CNDT,54444659.0
2017,HIMX,54440430.0
2017,SPXL,54404134.0
2017,DF,54380214.5
2017,MTDR,54341039.0
2017,WBS,54327747.0
2017,VXF,54324902.0
2017,VHT,54311341.0
2017,MYGN,54288919.0
2017,DO,54259501.0
2017,SCG,54230522.0
2017,IUSV,54155909.0
2017,SC,54144433.5
2017,GGG,54024522.0
2017,ILG,54002424.0
2017,OSK,53946042.0
2017,JLL,53922561.0
2017,POR,53823227.0
2017,RGC,53732220.5
2017,GSG,53723546.0
2017,MXL,53650744.0
2017,CNHI,53616337.0
2017,UDR,53609224.0
2017,VXUS,53606525.0
2017,ODFL,53578690.0
2017,EWP,53531278.0
2017,SCHM,53490688.0
2017,NE,53467359.0
2017,FAF,53413255.0
2017,SCHF,53378121.0
2017,SAGE,53376050.0
2017,FUL,53373788.0
2017,TRN,53370325.0
2017,BIL,53369923.0
2017,PAY,53356011.0
2017,HRC,53338119.0
2017,FLIR,53298151.0
2017,CJ,53262855.0
2017,BNS,53233537.0
2017,QVCA,53227053.0
2017,PSTG,53224119.0
2017,UMPQ,53189440.0
2017,EDC,53168677.5
2017,ACHC,53130194.0
2017,JEC,53124251.0
2017,TRU,53106394.0
2017,PACW,53100409.0
2017,GPOR,53078893.0
2017,OII,53050269.0
2017,TPH,53046553.0
2017,SEP,53035194.0
2017,CDK,53029952.0
2017,MDCO,52980314.5
2017,DVY,52979419.5
2017,DAN,52978630.0
2017,SWIR,52959624.0
2017,HIW,52905578.0
2017,QTEC,52901143.0
2017,IEV,52890069.0
2017,VC,52885680.5
2017,GRMN,52850673.0
2017,CBRL,52844938.0
2017,DGL,52775310.0
2017,TEN,52769060.0
2017,CAA,52763833.0
2017,UNG,52738221.0
2017,STMP,52698760.0
2017,DEO,52642390.0
2017,ROIC,52630902.0
2017,NAVI,52630082.0
2017,CYH,52620469.0
2017,MAN,52594205.5
2017,CNX,52509076.0
2017,SFL,52497037.0
2017,CNO,52468172.0
2017,CIM,52390146.0
2017,VRNT,52374630.0
2017,LEG,52326086.0
2017,GLYC,52080561.0
2017,GLYC,52080561.0
2017,TFX,52037748.0
2017,NKTR,52010189.0
2017,CPT,51964301.0
2017,WOR,51945609.0
2017,WCC,51936176.5
2017,TWO,51935455.0
2017,MBI,51916060.0
2017,RYT,51852652.0
2017,INFN,51828930.0
2017,CLB,51757474.5
2017,BLKB,51734533.0
2017,DNOW,51680360.0
2017,DECK,51633070.0
2017,MIDD,51586481.5
2017,GUSH,51543548.0
2017,SGMO,51519132.0
2017,AU,51497137.0
2017,RHI,51393771.0
2017,TXRH,51354694.5
2017,NSR,51348733.0
2017,AEL,51310205.0
2017,IVC,51292477.0
2017,PAGP,51280775.0
2017,RYH,51268715.0
2017,SQM,51225482.5
2017,AVP,51223259.0
2017,SNE,51168788.0
2017,SCHD,51146852.0
2017,UFS,51093314.0
2017,OEF,51070587.0
2017,LUK,51041134.0
2017,MUB,51007716.5
2017,FMSA,50987158.0
2017,LL,50976679.0
2017,ACIA,50880498.0
2017,BIV,50863857.0
2017,IYE,50792415.0
2017,NLNK,50759005.0
2017,WGL,50755307.0
2017,CFR,50713155.0
2017,CCK,50711338.5
2017,JCAP,50697156.0
2017,IBKC,50697042.0
2017,RES,50654115.0
2017,AOS,50641368.0
2017,CPRT,50637194.0
2017,LAMR,50624995.5
2017,RSP,50606950.5
2017,RDN,50567095.0
2017,EEMV,50545646.0
2017,LYV,50537925.5
2017,PRAH,50506215.0
2017,RWX,50401923.0
2017,SPB,50318721.0
2017,MFC,50207290.5
2017,L,50205952.0
2017,LC,50165036.0
2017,CIB,50103663.0
2017,RDUS,50033287.5
2017,OPK,50025783.5
2017,WLK,50006143.0
2017,SPN,49950310.0
2017,ACOR,49908053.0
2017,INCR,49834366.5
2017,DES,49815728.0
2017,LHO,49802678.0
2017,PODD,49743526.0
2017,BPMC,49722453.0
2017,IHI,49635705.0
2017,CHS,49493070.0
2017,BCE,49406426.0
2017,ARRS,49361895.5
2017,QEP,49330314.0
2017,BLV,49249344.0
2017,RWM,49198980.0
2017,TKR,48995674.0
2017,EFAV,48994667.0
2017,BPL,48910154.0
2017,ZTO,48783973.0
2017,IYZ,48772781.0
2017,NXST,48748243.5
2017,WR,48697407.0
2017,RGLD,48661074.5
2017,ARCC,48649978.5
2017,DCI,48621747.0
2017,USG,48602231.0
2017,IGT,48532852.0
2017,UBNT,48419214.0
2017,KRC,48407550.5
2017,BJRI,48334018.0
2017,WMS,48259688.0
2017,UBS,48249598.0
2017,WAL,48132419.5
2017,EWL,47975411.5
2017,BNDX,47904986.0
2017,MKL,47898972.0
2017,GPT,47847844.0
2017,VDE,47826446.0
2017,WTW,47791843.0
2017,WRI,47787750.0
2017,TMK,47747245.0
2017,DCT,47699822.0
2017,FMX,47519315.0
2017,SCHZ,47471760.0
2017,CBT,47385332.0
2017,MULE,47377280.0
2017,CPA,47327655.0
2017,ARW,47251437.5
2017,MKTX,47171243.0
2017,USLV,47149075.0
2017,EMLC,47136523.0
2017,NFG,47020583.0
2017,BLMN,46901693.0
2017,HALO,46877407.0
2017,FOLD,46867721.0
2017,IEX,46821668.0
2017,SCHG,46746594.5
2017,BYD,46638313.0
2017,APO,46621735.0
2017,MMYT,46616043.0
2017,HOMB,46585663.0
2017,RBA,46565804.5
2017,IPHI,46554198.0
2017,KAR,46469901.0
2017,USCR,46309742.0
2017,FOSL,46307174.0
2017,GDI,46143810.0
2017,MDP,45897071.0
2017,SCHB,45889753.0
2017,LSXMK,45826516.0
2017,ERUS,45777935.0
2017,TM,45734300.0
2017,IPXL,45633432.0
2017,MTG,45554060.0
2017,DYN,45462079.0
2017,SUM,45356231.0
2017,BOBE,45345402.0
2017,ATO,45344635.0
2017,AHL,45233779.0
2017,EV,44893429.0
2017,SEIC,44871733.0
2017,TGI,44352632.0
2017,BMO,44187605.0
2017,CW,43587252.0
2017,MLPA,43526568.0
2017,XHR,43504845.0
2017,HXL,40473550.0
2017,AWI,40040100.0
2018,SPY,17164602971.5
2018,AMZN,7101739094.5
2018,QQQ,5639773794.0
2018,NFLX,4404112399.0
2018,AAPL,3937035157.0
2018,BABA,3594540731.5
2018,EEM,3451036616.0
2018,FB,3420859611.0
2018,IWM,3111891027.0
2018,TSLA,3033678408.0
2018,MU,2456279298.0
2018,MSFT,2411803788.5
2018,NVDA,2375498435.5
2018,GOOGL,1831588310.0
2018,BAC,1814118896.0
2018,EFA,1651551837.5
2018,XLF,1592118794.5
2018,GOOG,1541803252.0
2018,INTC,1499169980.5
2018,JPM,1417009291.5
2018,T,1329257135.5
2018,TWTR,1315373633.5
2018,IQ,1245932059.5
2018,AMD,1215019826.0
2018,BA,1156541055.0
2018,DIA,1078887749.0
2018,C,1066260212.5
2018,FXI,1025861540.0
2018,EWZ,1017360953.5
2018,XLE,1016288645.0
2018,XLK,1003365047.5
2018,CMCSA,953409634.0
2018,VXX,949889132.5
2018,V,904209475.5
2018,ORCL,881828105.0
2018,HYG,881549524.5
2018,GE,874775539.0
2018,BIDU,863378733.5
2018,ADBE,844756681.5
2018,AVGO,843035309.0
2018,XOM,840975051.5
2018,CSCO,839694521.5
2018,AABA,833331456.5
2018,WFC,821348348.5
2018,TLT,810105450.0
2018,IVV,809353546.5
2018,DIS,808141588.5
2018,XLU,799672191.0
2018,XLI,799598330.0
2018,HD,771551722.5
2018,MON,770377341.0
2018,TWX,721975473.0
2018,GLD,709345533.0
2018,CVX,694339244.0
2018,VZ,693066594.5
2018,XOP,689198435.5
2018,JNJ,684675668.5
2018,XLP,673591717.5
2018,WMT,672827064.5
2018,VWO,656833506.0
2018,CRM,653495584.0
2018,BRK.B,652895735.0
2018,BKNG,652540672.5
2018,IEMG,650545659.5
2018,SBUX,644713199.0
2018,FOXA,644570315.0
2018,JD,642631820.5
2018,AMAT,642092725.5
2018,SQ,637483541.0
2018,PFE,633222695.0
2018,GS,624328879.0
2018,NXPI,614580003.0
2018,UNH,613037373.0
2018,VOO,612573480.5
2018,LRCX,607224642.5
2018,PG,604641303.0
2018,MRK,603811564.5
2018,PYPL,602057715.0
2018,XLV,596271537.5
2018,ABBV,576663870.0
2018,LQD,562578647.5
2018,IYR,561831043.5
2018,CAT,561489370.0
2018,TQQQ,558993373.0
2018,GDX,543555999.0
2018,MCD,539921368.0
2018,XLY,532535842.0
2018,MA,531388471.0
2018,CVS,530019026.0
2018,SMH,524259092.5
2018,KO,519028012.5
2018,RWO,509224795.0
2018,DWDP,500909222.5
2018,PEP,495146690.0
2018,IBM,486463656.5
2018,PM,481568222.0
2018,SCHP,480387709.0
2018,UNP,469887770.0
2018,UTX,469228928.0
2018,GM,467500495.0
2018,WYNN,461063706.5
2018,MS,455424057.5
2018,SLB,447304571.5
2018,CHTR,443421026.5
2018,CELG,442978031.0
2018,GILD,440851361.5
2018,SHYG,434275961.0
2018,TXN,433792205.0
2018,MMM,432470579.5
2018,QCOM,429827985.0
2018,COP,428891065.0
2018,OXY,426587779.5
2018,XBI,424090566.0
2018,AMGN,420268807.5
2018,IEFA,417470208.5
2018,NKE,405109695.5
2018,EWJ,403312606.0
2018,VLO,400761480.0
2018,HAL,397521095.5
2018,SNAP,396068198.5
2018,JNK,395598169.5
2018,MO,392900516.0
2018,IYG,392770533.0
2018,AGN,388307481.0
2018,LOW,387824342.5
2018,MDT,386701211.0
2018,FDX,386214477.0
2018,BXMT,385771355.0
2018,BMY,380835012.5
2018,F,378691720.5
2018,LMT,377752807.0
2018,BIIB,377711860.5
2018,EA,376367604.5
2018,COST,374836877.5
2018,HYLB,371817165.5
2018,MPC,370661545.5
2018,HON,363750043.0
2018,VNQ,361075174.5
2018,EBAY,359732405.5
2018,AXP,347798308.0
2018,ROKU,345919198.0
2018,VEA,344089929.0
2018,USB,340685314.5
2018,DE,340652348.0
2018,KRE,340544466.5
2018,EMB,338153066.0
2018,ATVI,337979643.5
2018,TVIX,337780178.5
2018,SPOT,334864319.0
2018,ACN,333584972.5
2018,EOG,333011322.0
2018,KR,326591788.0
2018,TGT,326241419.5
2018,APC,324817215.5
2018,IEF,323877660.5
2018,MDY,322978081.0
2018,LVS,322909484.0
2018,MAXR,322491387.0
2018,TSM,321866495.5
2018,PNC,320259872.0
2018,IJR,319134686.5
2018,UPS,317589786.5
2018,JUST,316138663.0
2018,ISRG,315886107.5
2018,VALE,315606976.5
2018,DAL,315000951.5
2018,COLM,314208230.0
2018,PANW,313808835.5
2018,WBA,312585812.0
2018,ADP,310335029.0
2018,XLB,310004355.0
2018,ABMD,309076675.5
2018,GEVO,309023403.0
2018,AMT,306656899.5
2018,WDC,306367018.0
2018,CI,305810264.5
2018,ALGN,304321437.5
2018,MDLZ,304141219.5
2018,BJ,303103779.0
2018,RTN,303097889.5
2018,NOC,301324333.0
2018,GXP,298552106.0
2018,CXO,296768218.0
2018,CSX,296445728.5
2018,HFC,295843676.0
2018,RHT,295584635.5
2018,DLTR,294841457.5
2018,TJX,293863505.0
2018,KSS,291319078.0
2018,AET,290731629.0
2018,NEE,289783472.0
2018,LUV,288203635.5
2018,ANTM,287789791.5
2018,DUK,287605030.5
2018,AGG,287064861.5
2018,MGM,286910470.5
2018,NKTR,286863508.5
2018,GIS,285627051.5
2018,CMG,284792940.0
2018,GD,283875888.0
2018,ABT,283859661.5
2018,MET,283021653.0
2018,STZ,281813576.0
2018,SRE,280813691.0
2018,PSX,278933667.5
2018,PBR,278235047.5
2018,CCL,278232446.0
2018,AIG,277084938.5
2018,M,275185260.0
2018,HUYA,273988486.5
2018,X,272898224.0
2018,PXD,272738766.0
2018,BLK,272425849.5
2018,DVN,271909341.5
2018,NOW,269339575.5
2018,WDAY,268822837.5
2018,WB,268779657.0
2018,CB,268010305.0
2018,IBB,267831081.0
2018,SCHO,265162726.0
2018,CTRP,263055651.0
2018,CL,262845495.5
2018,EZU,261762444.5
2018,PDM,261708023.0
2018,LLY,260928091.5
2018,TGNA,258719622.0
2018,INTU,258586338.0
2018,SCHW,258472666.0
2018,NTES,257926341.0
2018,KHC,256899713.0
2018,AXON,255604521.0
2018,CCI,255092451.5
2018,D,254118969.5
2018,XLRN,252969694.0
2018,TMO,251729294.5
2018,XRT,251550836.0
2018,RCL,249498716.0
2018,ULTA,249043241.5
2018,LULU,248620379.0
2018,USO,247736286.5
2018,VTI,247328058.0
2018,MCHI,246989044.5
2018,CME,246213810.0
2018,SYK,245872567.0
2018,ASTC,245612922.0
2018,CTSH,244047212.0
2018,FCX,243416187.5
2018,NSC,243277628.5
2018,BBY,243133076.0
2018,MRO,241426251.0
2018,ADSK,240796371.0
2018,BDX,240505227.5
2018,TIF,240053989.5
2018,BP,239931215.0
2018,PCG,239810218.0
2018,HLT,239337070.0
2018,TNA,238400798.5
2018,AAL,237553249.0
2018,CTLT,236524352.0
2018,VRTX,236195639.5
2018,AVLR,236076999.5
2018,PTCT,235451490.0
2018,BK,234747535.0
2018,DHR,234034776.0
2018,SPG,233977447.5
2018,EL,233832245.0
2018,DBO,232997648.0
2018,GRUB,232351477.5
2018,UVXY,231912559.5
2018,GOOS,231331284.0
2018,IART,231218751.0
2018,FOX,228327743.5
2018,SHW,225671800.0
2018,MAR,225620283.0
2018,RDS.A,225474042.0
2018,GDXJ,225047767.5
2018,MOMO,224563349.0
2018,IWF,224191660.5
2018,PPG,223514493.5
2018,LPNT,223193198.0
2018,SRPT,222591901.0
2018,KMB,222029452.0
2018,SHOP,221505438.0
2018,LILAK,221172268.0
2018,MCHP,220916011.5
2018,DOMO,220238791.0
2018,VGK,220090282.5
2018,FANG,218999824.5
2018,CPB,218730737.5
2018,CXW,218371452.0
2018,REGN,218243012.5
2018,EQIX,217867439.0
2018,EWY,217348584.0
2018,PPL,217261678.5
2018,NTAP,217122523.5
2018,SPGI,217030793.5
2018,IJH,215943989.5
2018,SO,215693393.0
2018,LYB,215461479.5
2018,VMW,215453144.0
2018,ADI,214699764.0
2018,ITW,213165385.0
2018,MELI,212925050.0
2018,CEQP,212915620.0
2018,KMI,212890234.5
2018,CTB,212171113.0
2018,DG,211521960.5
2018,TEVA,210973377.5
2018,FCNCA,210932897.0
2018,ZTS,210427182.0
2018,NTNX,210264656.0
2018,BSX,210192048.0
2018,BAX,209091697.0
2018,RF,208396749.0
2018,ROST,208122494.0
2018,YUM,207094572.0
2018,DXC,205708675.0
2018,WMB,205703033.0
2018,EVHC,204280408.5
2018,EWT,203546236.5
2018,ROK,203289333.0
2018,IWB,202664143.5
2018,SQQQ,202585455.0
2018,ETN,202006086.5
2018,AEP,201634765.0
2018,MCK,201197447.0
2018,WLL,201024515.5
2018,SPLK,200961143.5
2018,A,200034065.5
2018,ESRX,198863664.0
2018,DBX,198317224.0
2018,FSLR,198254656.0
2018,CARA,198236637.0
2018,HPQ,197032013.5
2018,CFG,196926283.5
2018,SHY,196735549.5
2018,APA,196048522.0
2018,ALL,194724210.0
2018,PGR,194220119.5
2018,EXC,193926656.0
2018,FITB,193123671.0
2018,ANET,192532104.0
2018,PX,192485775.5
2018,EPC,192437428.5
2018,DWX,192388648.0
2018,HES,192168953.0
2018,PRA,191878683.0
2018,UXIN,191593702.0
2018,TAL,191557866.0
2018,BBT,191433480.5
2018,WEB,190907911.5
2018,CQP,190605900.0
2018,ANDV,190233927.5
2018,SCHR,190185252.5
2018,LEN,189304305.0
2018,IWD,189085941.5
2018,KEY,188503423.5
2018,SJM,187420399.5
2018,BKD,186612992.0
2018,AZO,186418398.5
2018,AKAM,186364349.0
2018,XEC,185671966.0
2018,CTXS,185364776.5
2018,OKTA,184962916.0
2018,EMR,184872070.5
2018,EW,184527665.0
2018,BHLB,184139878.0
2018,EWW,183808451.0
2018,HDEF,183624953.0
2018,IHF,182647951.0
2018,COF,182039489.0
2018,YY,182015784.0
2018,CARG,181954899.5
2018,IP,181828936.0
2018,OIH,180603871.5
2018,TMUS,180471216.5
2018,ILMN,180232418.5
2018,HPE,180081796.0
2018,OA,179924954.0
2018,APD,179589965.0
2018,W,179134706.0
2018,CMI,178377764.0
2018,OII,178010546.0
2018,PSA,177500353.5
2018,VNQI,177358472.0
2018,WM,176446812.0
2018,FDC,176439618.0
2018,WY,176404899.0
2018,GPS,175911288.0
2018,HCA,175359539.0
2018,VBK,175030754.0
2018,ORLY,174498945.5
2018,SSO,174131345.5
2018,HDV,173501668.0
2018,KORS,173484639.0
2018,CLNC,173469116.0
2018,PLD,173189198.5
2018,STI,173166677.0
2018,PBI,172971811.0
2018,ETR,172736867.0
2018,FLT,172563253.5
2018,CLX,171940421.0
2018,CMA,171895924.5
2018,SKT,171812863.0
2018,SCJ,171507589.0
2018,TTWO,171391453.5
2018,VRX,169760899.5
2018,NRG,169383347.5
2018,PH,168299643.5
2018,MRVL,168175202.5
2018,OPK,168090490.0
2018,BLUE,167660725.0
2018,K,166806387.0
2018,SWKS,166789962.0
2018,MYL,166756376.0
2018,ACWI,166754350.0
2018,MHK,166488107.0
2018,ORIG,166325905.0
2018,SWK,165696080.5
2018,URI,165321197.5
2018,TRV,165287356.0
2018,CBS,165193190.0
2018,EFG,165094891.0
2018,TUSK,164612469.0
2018,CNC,164174152.5
2018,UAL,163839174.5
2018,MNST,163394287.0
2018,VTEB,162615299.0
2018,PRU,162355714.0
2018,EWI,161873790.0
2018,PINC,161691703.0
2018,DRI,161466021.5
2018,COL,161362418.0
2018,DHI,161181442.5
2018,XPO,161109769.0
2018,GBT,160900354.0
2018,ON,160697948.5
2018,DPZ,160162967.5
2018,BUD,159871678.0
2018,DFBG,159362719.0
2018,INT,159308456.0
2018,STX,159106923.5
2018,LNG,158222535.0
2018,BV,157742010.0
2018,GWW,157341373.5
2018,MTB,157119683.0
2018,BND,156610555.5
2018,EXPE,156570312.0
2018,SNY,156290547.5
2018,FIS,156089742.0
2018,CTL,155923311.5
2018,STT,155610686.0
2018,GLMD,155600285.5
2018,PE,155013210.0
2018,TEL,154861393.5
2018,VFC,154369087.0
2018,PEG,154170120.0
2018,PEGA,154065823.0
2018,SPTM,153226881.0
2018,ECL,153053880.5
2018,EFX,152859780.5
2018,LB,152848798.0
2018,EXEL,151923715.0
2018,EQT,151781132.5
2018,CHK,151311313.5
2018,ED,150710100.5
2018,RIG,150462438.0
2018,RL,150235414.0
2018,FMI,150194507.0
2018,DISCA,149380660.5
2018,UBNT,149258663.0
2018,ADNT,149102567.0
2018,ADM,148880194.5
2018,GLW,147631369.0
2018,ABEV,147625417.5
2018,TAHO,147621317.0
2018,FTV,147556515.5
2018,PVH,147010432.5
2018,BLV,146952741.0
2018,HUM,145938553.0
2018,ASML,145697185.0
2018,ICE,145566598.5
2018,NUE,145103524.5
2018,AMP,145099759.5
2018,SU,144917542.0
2018,IGM,144870707.0
2018,RH,144868671.0
2018,BILI,144763638.0
2018,XEL,144509286.5
2018,DFS,144063255.5
2018,INDA,143906657.0
2018,FL,143238685.0
2018,KLAC,142959037.0
2018,JPN,142819609.0
2018,YEXT,142661059.0
2018,PAYX,142577570.5
2018,RENN,142448849.0
2018,WP,142055644.5
2018,BHGE,142010565.0
2018,VRSN,141864396.0
2018,SYMC,141677603.5
2018,DPS,141531747.0
2018,FII,141469130.0
2018,VTV,140922806.5
2018,SIG,140821878.0
2018,OC,140756335.0
2018,RIO,140549009.0
2018,ALXN,140227695.0
2018,COG,139761144.5
2018,CVE,139661891.0
2018,JNPR,138974949.5
2018,EDU,138948201.5
2018,SYF,138359994.0
2018,IWO,137914244.0
2018,TAP,137892596.0
2018,ETFC,137044780.0
2018,NCLH,137034266.0
2018,SIVB,136808892.5
2018,BGC,136777250.0
2018,ITUB,136419583.5
2018,SBH,136387998.0
2018,EPRT,135702723.0
2018,IAU,135587490.5
2018,FEZ,135373016.5
2018,MDGL,134580586.0
2018,MDGL,134580586.0
2018,NEM,134463821.5
2018,DOCU,134273938.5
2018,BURL,134183805.5
2018,MTD,134037727.5
2018,GOVT,133192581.0
2018,UPRO,132733332.0
2018,VMC,132296355.0
2018,PAGS,132202353.0
2018,RSX,131622775.0
2018,KMX,131588582.0
2018,TSN,131334061.0
2018,DGAZ,131241047.0
2018,IQV,131140474.5
2018,IQV,131140474.5
2018,BZUN,130814305.0
2018,IJS,130779608.5
2018,EXAS,130377464.0
2018,FG,130318526.0
2018,DTE,130271687.5
2018,SPPI,130163114.0
2018,HBI,129854376.0
2018,OKE,129634562.0
2018,CDNA,129625595.0
2018,EDR,129505400.0
2018,SNDR,129436337.0
2018,INCY,129430850.5
2018,JCI,129425490.0
2018,BWP,129309428.0
2018,SHV,128996183.0
2018,GGP,128584735.5
2018,AVB,128459410.0
2018,KFY,128394735.0
2018,IR,128381957.0
2018,LEA,128024516.5
2018,BITA,127977033.0
2018,PHM,127947139.5
2018,UAA,127671744.5
2018,SDS,127514182.5
2018,MMC,127145825.5
2018,TWLO,127091318.5
2018,MXIM,126965069.0
2018,IVE,126962201.0
2018,APTV,126614794.0
2018,CLR,126479034.0
2018,VEU,126308789.5
2018,HFWA,126267108.0
2018,SOXX,126124000.0
2018,WHR,126083740.0
2018,CEIX,126050396.0
2018,LH,125735068.5
2018,AFL,125710634.5
2018,BOX,125667139.0
2018,NBL,125587205.0
2018,SLV,125504165.0
2018,IYZ,125451045.0
2018,WPX,125423969.5
2018,CNQ,125322985.5
2018,ITE,125232076.0
2018,ALB,125178873.5
2018,WTW,125119662.5
2018,TSCO,124777264.0
2018,CAH,124616280.5
2018,SLDB,124525659.5
2018,SBAC,124317238.0
2018,FIVE,124203528.0
2018,CF,124146955.0
2018,FE,124070401.5
2018,XLC,123976292.0
2018,SHPG,123905040.0
2018,XLNX,123763577.5
2018,EQR,123716729.0
2018,TROW,123702756.0
2018,CMS,123661258.5
2018,SVXY,123482744.5
2018,NVS,123417385.0
2018,SE,123254671.0
2018,SYY,123242144.5
2018,TPR,123239395.0
2018,VV,123230967.0
2018,DEA,123105391.0
2018,SCHG,123087642.0
2018,SPXL,123054646.0
2018,BR,122767751.0
2018,KNX,122553537.5
2018,HBAN,122474650.0
2018,VGIT,122372896.5
2018,TRIP,122339907.5
2018,WAT,121918480.0
2018,AAP,121836841.5
2018,ATUS,121023018.5
2018,CPRT,120907560.5
2018,HST,120846042.5
2018,CGC,120801521.5
2018,IJK,120586120.0
2018,CZR,120564166.0
2018,EPD,120474712.0
2018,BSV,120122561.0
2018,SSNC,120096650.0
2018,IWN,120003269.0
2018,EWG,119855637.0
2018,CHD,119845339.0
2018,MRTX,119787666.0
2018,GNW,119757238.0
2018,CHRW,119737705.0
2018,AON,119664803.0
2018,VSTM,118970482.0
2018,WR,118811905.5
2018,MED,118708758.0
2018,ES,118660035.5
2018,IAC,118585479.5
2018,PII,117996457.0
2018,TPIV,117951642.0
2018,MAS,117940612.0
2018,BMRN,117868638.0
2018,EFV,117691168.0
2018,ACHV,117567867.0
2018,WSM,117473027.0
2018,XHB,117407759.5
2018,MLM,116980086.0
2018,BIV,116953719.0
2018,APH,116853409.5
2018,BHP,116527236.0
2018,GPN,116469732.5
2018,NWL,116300766.0
2018,VFH,116275634.0
2018,NNDM,116068085.0
2018,VRP,115857687.0
2018,FEUL,115709678.0
2018,ACOR,115517279.0
2018,WH,115252741.5
2018,WTFC,115244724.0
2018,SPXU,114984198.0
2018,CLPS,114839485.0
2018,ZUMZ,114709348.0
2018,FAST,114642454.0
2018,NTR,114633990.0
2018,FISV,114553901.0
2018,DLR,114489064.0
2018,XL,114249811.5
2018,AMLP,114236232.0
2018,DVA,114038258.5
2018,ADS,113991780.0
2018,SPTS,113969184.0
2018,AMAG,113907871.0
2018,HSY,113727341.0
2018,COO,113713127.5
2018,PBF,113712393.5
2018,EIX,113356877.0
2018,LNC,113135462.5
2018,ZG,112956694.5
2018,MSI,112872681.5
2018,PCRX,112815698.0
2018,SYNA,112767106.0
2018,ORBK,112673961.0
2018,PBR.A,112644978.5
2018,TRI,112581853.5
2018,ENB,112454283.5
2018,ALTR,112115399.0
2018,FTI,112092012.5
2018,OMC,111684204.0
2018,AMCX,111618018.5
2018,O,111603545.0
2018,RYTM,111421741.0
2018,REVG,111258469.0
2018,ESS,111235030.5
2018,YNDX,111049120.0
2018,AGIO,110971317.0
2018,GDDY,110605288.5
2018,SMPL,110488084.0
2018,SIRI,110261237.0
2018,VRNS,110213306.0
2018,FBNK,109999714.0
2018,EDAP,109978772.0
2018,SOXL,109749860.0
2018,SONC,109716103.0
2018,SLQD,109655852.0
2018,ALK,109593585.0
2018,RCII,109525845.0
2018,WEC,109450544.5
2018,FCB,109332609.0
2018,CBAY,109252249.0
2018,TEP,109167615.0
2018,AA,108943651.5
2018,RRC,108880839.0
2018,DVMT,108811870.0
2018,XRAY,108694565.5
2018,TIP,108504590.5
2018,ZS,108488333.0
2018,TCBI,108456651.0
2018,QLD,108412527.5
2018,UNFI,108273558.5
2018,HRTX,108209373.5
2018,HIG,108054068.0
2018,NAV,107889429.5
2018,MCO,107847194.5
2018,SAGE,107589173.0
2018,CLNS,107389058.5
2018,BLL,107334446.0
2018,ARWR,107277066.0
2018,THO,107066732.5
2018,GLOB,107065080.0
2018,ASB,107057276.0
2018,ASB,107057276.0
